debate_id,condition,topic_id,topicQuestion,round,player,belief_value,influence,confidence,delta_belief
69ad8d59dc9510c9e01638e5,firm,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,player2,100.0,20,90.0,0.0
69ad8d59dc9510c9e01638e5,firm,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,player2,80.0,20,85.0,-20.0
69ad8d59dc9510c9e01638e5,firm,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,5,player2,100.0,20,90.0,20.0
69ae9343a21c1d20f5005555,firm,1,Should we use ChatGPT for homework?,0,player1,100.0,0,0.0,0.0
69ae9343a21c1d20f5005555,firm,1,Should we use ChatGPT for homework?,1,player1,13.0,14,80.0,-87.0
69ae9343a21c1d20f5005555,firm,1,Should we use ChatGPT for homework?,2,player1,19.0,41,70.0,6.0
69ae9343a21c1d20f5005555,firm,1,Should we use ChatGPT for homework?,1,player2,70.0,30,80.0,0.0
69ae9343a21c1d20f5005555,firm,1,Should we use ChatGPT for homework?,2,player2,70.0,20,80.0,0.0
69aecd3b7de1a044b0bd97e3,firm,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,0,player1,0.0,0,0.0,0.0
69aecd3b7de1a044b0bd97e3,firm,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,player1,12.0,0,100.0,12.0
69aecd3b7de1a044b0bd97e3,firm,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,player1,20.0,20,100.0,8.0
69aecd3b7de1a044b0bd97e3,firm,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,player1,25.0,20,100.0,5.0
69aecd3b7de1a044b0bd97e3,firm,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,player1,25.0,0,100.0,0.0
69aecd3b7de1a044b0bd97e3,firm,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,player2,100.0,10,90.0,0.0
69aecd3b7de1a044b0bd97e3,firm,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,player2,100.0,20,85.0,0.0
69aecd3b7de1a044b0bd97e3,firm,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,player2,100.0,20,80.0,0.0
69aecd3b7de1a044b0bd97e3,firm,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,player2,100.0,20,85.0,0.0
69aed5567de1a044b0bd9b3d,firm,1,Should we use ChatGPT for homework?,0,player1,75.0,0,0.0,0.0
69aed5567de1a044b0bd9b3d,firm,1,Should we use ChatGPT for homework?,1,player1,75.0,0,75.0,0.0
69aed5567de1a044b0bd9b3d,firm,1,Should we use ChatGPT for homework?,2,player1,75.0,0,75.0,0.0
69aed5567de1a044b0bd9b3d,firm,1,Should we use ChatGPT for homework?,3,player1,75.0,0,75.0,0.0
69aed5567de1a044b0bd9b3d,firm,1,Should we use ChatGPT for homework?,4,player1,75.0,0,75.0,0.0
69aed5567de1a044b0bd9b3d,firm,1,Should we use ChatGPT for homework?,5,player1,85.0,0,75.0,10.0
69aed5567de1a044b0bd9b3d,firm,1,Should we use ChatGPT for homework?,1,player2,85.0,10,90.0,0.0
69aed5567de1a044b0bd9b3d,firm,1,Should we use ChatGPT for homework?,2,player2,80.0,20,85.0,-5.0
69aed5567de1a044b0bd9b3d,firm,1,Should we use ChatGPT for homework?,3,player2,85.0,20,90.0,5.0
69aed5567de1a044b0bd9b3d,firm,1,Should we use ChatGPT for homework?,4,player2,70.0,30,80.0,-15.0
69aed5567de1a044b0bd9b3d,firm,1,Should we use ChatGPT for homework?,5,player2,70.0,20,80.0,0.0
69afc1a1a45e1f4349aa731c,firm,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,0,player1,50.0,0,0.0,0.0
69afc1a1a45e1f4349aa731c,firm,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,player1,60.0,70,55.0,10.0
69afc1a1a45e1f4349aa731c,firm,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,player1,67.0,0,66.0,7.0
69afc1a1a45e1f4349aa731c,firm,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,player1,67.0,0,75.0,0.0
69afc1a1a45e1f4349aa731c,firm,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,player1,67.0,0,80.0,0.0
69afc1a1a45e1f4349aa731c,firm,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,player2,100.0,10,90.0,0.0
69afc1a1a45e1f4349aa731c,firm,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,player2,70.0,40,80.0,-30.0
69afc1a1a45e1f4349aa731c,firm,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,player2,80.0,30,85.0,10.0
69afc1a1a45e1f4349aa731c,firm,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,player2,70.0,20,80.0,-10.0
699569d410387a962f87b137,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,0,player1,25.0,0,0.0,0.0
699569d410387a962f87b137,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,player1,20.0,10,90.0,-5.0
699569d410387a962f87b137,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,player1,10.0,5,95.0,-10.0
699569d410387a962f87b137,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,player1,5.0,0,95.0,-5.0
699569d410387a962f87b137,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,player1,5.0,0,95.0,0.0
699569d410387a962f87b137,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,5,player1,5.0,0,95.0,0.0
699569d410387a962f87b137,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,player2,100.0,20,90.0,0.0
699569d410387a962f87b137,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,player2,100.0,20,85.0,0.0
699569d410387a962f87b137,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,player2,100.0,20,90.0,0.0
699569d410387a962f87b137,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,player2,100.0,10,90.0,0.0
699569d410387a962f87b137,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,5,player2,80.0,20,85.0,-20.0
699ffffc53dec39b0b261d6a,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,0,player1,0.0,0,0.0,0.0
699ffffc53dec39b0b261d6a,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,player1,0.0,0,100.0,0.0
699ffffc53dec39b0b261d6a,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,player1,1.0,2,96.0,1.0
699ffffc53dec39b0b261d6a,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,player1,2.0,6,95.0,1.0
699ffffc53dec39b0b261d6a,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,player1,0.0,0,99.0,-2.0
699ffffc53dec39b0b261d6a,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,5,player1,4.0,16,96.0,4.0
699ffffc53dec39b0b261d6a,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,6,player1,8.0,33,89.0,4.0
699ffffc53dec39b0b261d6a,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,7,player1,0.0,0,98.0,-8.0
699ffffc53dec39b0b261d6a,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,0,player2,75.0,0,0.0,0.0
699ffffc53dec39b0b261d6a,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,player2,100.0,20,90.0,25.0
699ffffc53dec39b0b261d6a,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,player2,80.0,30,85.0,-20.0
699ffffc53dec39b0b261d6a,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,player2,100.0,20,85.0,20.0
699ffffc53dec39b0b261d6a,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,player2,85.0,30,90.0,-15.0
699ffffc53dec39b0b261d6a,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,5,player2,100.0,20,90.0,15.0
699ffffc53dec39b0b261d6a,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,6,player2,80.0,30,85.0,-20.0
699ffffc53dec39b0b261d6a,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,7,player2,80.0,20,85.0,0.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,0,player1,25.0,0,0.0,0.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,1,player1,10.0,0,80.0,-15.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,2,player1,10.0,5,80.0,0.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,3,player1,10.0,0,85.0,0.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,4,player1,10.0,0,85.0,0.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,5,player1,15.0,0,85.0,5.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,6,player1,10.0,0,90.0,-5.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,7,player1,8.0,0,90.0,-2.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,8,player1,7.0,0,90.0,-1.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,9,player1,6.0,0,92.0,-1.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,10,player1,6.0,0,93.0,0.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,11,player1,5.0,0,94.0,-1.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,12,player1,5.0,0,94.0,0.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,13,player1,5.0,0,94.0,0.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,1,player2,85.0,20,90.0,0.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,2,player2,85.0,20,75.0,0.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,3,player2,80.0,30,85.0,-5.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,4,player2,100.0,20,85.0,20.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,5,player2,75.0,30,80.0,-25.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,6,player2,80.0,30,75.0,5.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,7,player2,85.0,20,90.0,5.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,8,player2,70.0,30,80.0,-15.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,9,player2,80.0,30,70.0,10.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,10,player2,80.0,30,85.0,0.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,11,player2,85.0,20,90.0,5.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,12,player2,70.0,30,80.0,-15.0
69a00bf677f378e0cd15f448,balanced,1,Should we use ChatGPT for homework?,13,player2,70.0,30,80.0,0.0
69a0173877f378e0cd1612cb,balanced,1,Should we use ChatGPT for homework?,0,player1,25.0,0,0.0,0.0
69a0173877f378e0cd1612cb,balanced,1,Should we use ChatGPT for homework?,1,player1,0.0,0,100.0,-25.0
69a0173877f378e0cd1612cb,balanced,1,Should we use ChatGPT for homework?,2,player1,0.0,0,100.0,0.0
69a0173877f378e0cd1612cb,balanced,1,Should we use ChatGPT for homework?,3,player1,0.0,0,100.0,0.0
69a0173877f378e0cd1612cb,balanced,1,Should we use ChatGPT for homework?,4,player1,0.0,0,100.0,0.0
69a0173877f378e0cd1612cb,balanced,1,Should we use ChatGPT for homework?,0,player2,75.0,0,0.0,0.0
69a0173877f378e0cd1612cb,balanced,1,Should we use ChatGPT for homework?,1,player2,80.0,30,85.0,5.0
69a0173877f378e0cd1612cb,balanced,1,Should we use ChatGPT for homework?,2,player2,80.0,30,85.0,0.0
69a0173877f378e0cd1612cb,balanced,1,Should we use ChatGPT for homework?,3,player2,80.0,30,75.0,0.0
69a0173877f378e0cd1612cb,balanced,1,Should we use ChatGPT for homework?,4,player2,80.0,30,85.0,0.0
69a062ca152ebd49f168283e,balanced,1,Should we use ChatGPT for homework?,0,player1,25.0,0,0.0,0.0
69a062ca152ebd49f168283e,balanced,1,Should we use ChatGPT for homework?,1,player1,0.0,0,72.0,-25.0
69a062ca152ebd49f168283e,balanced,1,Should we use ChatGPT for homework?,2,player1,4.0,15,81.0,4.0
69a062ca152ebd49f168283e,balanced,1,Should we use ChatGPT for homework?,3,player1,0.0,0,100.0,-4.0
69a062ca152ebd49f168283e,balanced,1,Should we use ChatGPT for homework?,4,player1,0.0,0,100.0,0.0
69a062ca152ebd49f168283e,balanced,1,Should we use ChatGPT for homework?,1,player2,80.0,20,85.0,0.0
69a062ca152ebd49f168283e,balanced,1,Should we use ChatGPT for homework?,2,player2,100.0,20,85.0,20.0
69a062ca152ebd49f168283e,balanced,1,Should we use ChatGPT for homework?,3,player2,85.0,30,90.0,-15.0
69a062ca152ebd49f168283e,balanced,1,Should we use ChatGPT for homework?,4,player2,80.0,30,85.0,-5.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,0,player1,0.0,0,0.0,0.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,1,player1,10.0,60,60.0,10.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,2,player1,10.0,60,65.0,0.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,3,player1,10.0,30,50.0,0.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,4,player1,10.0,0,55.0,0.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,5,player1,15.0,65,55.0,5.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,6,player1,25.0,67,45.0,10.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,7,player1,25.0,50,50.0,0.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,8,player1,25.0,0,70.0,0.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,9,player1,30.0,25,70.0,5.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,10,player1,32.0,0,70.0,2.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,11,player1,35.0,70,70.0,3.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,0,player2,75.0,0,0.0,0.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,1,player2,85.0,10,90.0,10.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,2,player2,80.0,20,85.0,-5.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,3,player2,80.0,20,85.0,0.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,4,player2,100.0,10,90.0,20.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,5,player2,100.0,10,90.0,0.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,6,player2,85.0,15,90.0,-15.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,7,player2,100.0,20,90.0,15.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,8,player2,100.0,10,90.0,0.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,9,player2,100.0,10,90.0,0.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,10,player2,100.0,10,90.0,0.0
69a4f42c0611bade23cda135,balanced,2,Does pineapple belong on pizza?,11,player2,80.0,20,85.0,-20.0
69a4ffc40611bade23ce7482,balanced,1,Should we use ChatGPT for homework?,0,player1,25.0,0,0.0,0.0
69a4ffc40611bade23ce7482,balanced,1,Should we use ChatGPT for homework?,1,player1,25.0,0,80.0,0.0
69a4ffc40611bade23ce7482,balanced,1,Should we use ChatGPT for homework?,2,player1,25.0,25,80.0,0.0
69a4ffc40611bade23ce7482,balanced,1,Should we use ChatGPT for homework?,3,player1,20.0,15,80.0,-5.0
69a4ffc40611bade23ce7482,balanced,1,Should we use ChatGPT for homework?,4,player1,10.0,5,90.0,-10.0
69a4ffc40611bade23ce7482,balanced,1,Should we use ChatGPT for homework?,5,player1,9.0,5,90.0,-1.0
69a4ffc40611bade23ce7482,balanced,1,Should we use ChatGPT for homework?,6,player1,40.0,98,85.0,31.0
69a4ffc40611bade23ce7482,balanced,1,Should we use ChatGPT for homework?,7,player1,30.0,30,85.0,-10.0
69a4ffc40611bade23ce7482,balanced,1,Should we use ChatGPT for homework?,8,player1,50.0,100,85.0,20.0
69a4ffc40611bade23ce7482,balanced,1,Should we use ChatGPT for homework?,0,player2,75.0,0,0.0,0.0
69a4ffc40611bade23ce7482,balanced,1,Should we use ChatGPT for homework?,1,player2,100.0,20,90.0,25.0
69a4ffc40611bade23ce7482,balanced,1,Should we use ChatGPT for homework?,2,player2,100.0,20,90.0,0.0
69a4ffc40611bade23ce7482,balanced,1,Should we use ChatGPT for homework?,3,player2,80.0,30,85.0,-20.0
69a4ffc40611bade23ce7482,balanced,1,Should we use ChatGPT for homework?,4,player2,100.0,20,85.0,20.0
69a4ffc40611bade23ce7482,balanced,1,Should we use ChatGPT for homework?,5,player2,80.0,30,85.0,-20.0
69a4ffc40611bade23ce7482,balanced,1,Should we use ChatGPT for homework?,6,player2,100.0,20,85.0,20.0
69a4ffc40611bade23ce7482,balanced,1,Should we use ChatGPT for homework?,7,player2,80.0,30,75.0,-20.0
69a4ffc40611bade23ce7482,balanced,1,Should we use ChatGPT for homework?,8,player2,80.0,30,75.0,0.0
69a5064e0611bade23cf0d96,balanced,1,Should we use ChatGPT for homework?,0,player1,50.0,0,0.0,0.0
69a5064e0611bade23cf0d96,balanced,1,Should we use ChatGPT for homework?,1,player1,75.0,5,75.0,25.0
69a5064e0611bade23cf0d96,balanced,1,Should we use ChatGPT for homework?,2,player1,75.0,10,75.0,0.0
69a5064e0611bade23cf0d96,balanced,1,Should we use ChatGPT for homework?,3,player1,78.0,12,75.0,3.0
69a5064e0611bade23cf0d96,balanced,1,Should we use ChatGPT for homework?,4,player1,81.0,10,81.0,3.0
69a5064e0611bade23cf0d96,balanced,1,Should we use ChatGPT for homework?,5,player1,84.0,15,81.0,3.0
69a5064e0611bade23cf0d96,balanced,1,Should we use ChatGPT for homework?,6,player1,88.0,11,81.0,4.0
69a5064e0611bade23cf0d96,balanced,1,Should we use ChatGPT for homework?,0,player2,25.0,0,0.0,0.0
69a5064e0611bade23cf0d96,balanced,1,Should we use ChatGPT for homework?,1,player2,70.0,30,80.0,45.0
69a5064e0611bade23cf0d96,balanced,1,Should we use ChatGPT for homework?,2,player2,70.0,30,80.0,0.0
69a5064e0611bade23cf0d96,balanced,1,Should we use ChatGPT for homework?,3,player2,70.0,30,80.0,0.0
69a5064e0611bade23cf0d96,balanced,1,Should we use ChatGPT for homework?,4,player2,70.0,30,80.0,0.0
69a5064e0611bade23cf0d96,balanced,1,Should we use ChatGPT for homework?,5,player2,70.0,40,80.0,0.0
69a5064e0611bade23cf0d96,balanced,1,Should we use ChatGPT for homework?,6,player2,70.0,30,80.0,0.0
69a50aba0611bade23cf9356,balanced,1,Should we use ChatGPT for homework?,0,player1,100.0,0,0.0,0.0
69a50aba0611bade23cf9356,balanced,1,Should we use ChatGPT for homework?,1,player1,100.0,0,100.0,0.0
69a50aba0611bade23cf9356,balanced,1,Should we use ChatGPT for homework?,2,player1,99.0,25,97.0,-1.0
69a50aba0611bade23cf9356,balanced,1,Should we use ChatGPT for homework?,3,player1,95.0,50,97.0,-4.0
69a50aba0611bade23cf9356,balanced,1,Should we use ChatGPT for homework?,4,player1,96.0,32,97.0,1.0
69a50aba0611bade23cf9356,balanced,1,Should we use ChatGPT for homework?,5,player1,96.0,0,97.0,0.0
69a50aba0611bade23cf9356,balanced,1,Should we use ChatGPT for homework?,6,player1,95.0,0,97.0,-1.0
69a50aba0611bade23cf9356,balanced,1,Should we use ChatGPT for homework?,7,player1,93.0,50,97.0,-2.0
69a50aba0611bade23cf9356,balanced,1,Should we use ChatGPT for homework?,0,player2,25.0,0,0.0,0.0
69a50aba0611bade23cf9356,balanced,1,Should we use ChatGPT for homework?,1,player2,70.0,30,80.0,45.0
69a50aba0611bade23cf9356,balanced,1,Should we use ChatGPT for homework?,2,player2,70.0,30,80.0,0.0
69a50aba0611bade23cf9356,balanced,1,Should we use ChatGPT for homework?,3,player2,80.0,30,85.0,10.0
69a50aba0611bade23cf9356,balanced,1,Should we use ChatGPT for homework?,4,player2,70.0,20,80.0,-10.0
69a50aba0611bade23cf9356,balanced,1,Should we use ChatGPT for homework?,5,player2,70.0,30,80.0,0.0
69a50aba0611bade23cf9356,balanced,1,Should we use ChatGPT for homework?,6,player2,70.0,30,80.0,0.0
69a50aba0611bade23cf9356,balanced,1,Should we use ChatGPT for homework?,7,player2,70.0,20,80.0,0.0
69a50fd90611bade23d0221c,balanced,2,Does pineapple belong on pizza?,0,player1,0.0,0,0.0,0.0
69a50fd90611bade23d0221c,balanced,2,Does pineapple belong on pizza?,1,player1,0.0,0,100.0,0.0
69a50fd90611bade23d0221c,balanced,2,Does pineapple belong on pizza?,2,player1,1.0,10,95.0,1.0
69a50fd90611bade23d0221c,balanced,2,Does pineapple belong on pizza?,3,player1,2.0,50,95.0,1.0
69a50fd90611bade23d0221c,balanced,2,Does pineapple belong on pizza?,4,player1,1.0,44,95.0,-1.0
69a50fd90611bade23d0221c,balanced,2,Does pineapple belong on pizza?,5,player1,3.0,32,95.0,2.0
69a50fd90611bade23d0221c,balanced,2,Does pineapple belong on pizza?,6,player1,25.0,0,95.0,22.0
69a50fd90611bade23d0221c,balanced,2,Does pineapple belong on pizza?,0,player2,75.0,0,0.0,0.0
69a50fd90611bade23d0221c,balanced,2,Does pineapple belong on pizza?,1,player2,100.0,10,90.0,25.0
69a50fd90611bade23d0221c,balanced,2,Does pineapple belong on pizza?,2,player2,100.0,20,90.0,0.0
69a50fd90611bade23d0221c,balanced,2,Does pineapple belong on pizza?,3,player2,100.0,10,90.0,0.0
69a50fd90611bade23d0221c,balanced,2,Does pineapple belong on pizza?,4,player2,80.0,20,85.0,-20.0
69a50fd90611bade23d0221c,balanced,2,Does pineapple belong on pizza?,5,player2,100.0,20,90.0,20.0
69a50fd90611bade23d0221c,balanced,2,Does pineapple belong on pizza?,6,player2,100.0,20,90.0,0.0
69a53b5f120849a003df1892,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,0,player1,25.0,0,0.0,0.0
69a53b5f120849a003df1892,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,player1,20.0,20,85.0,-5.0
69a53b5f120849a003df1892,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,player1,18.0,76,85.0,-2.0
69a53b5f120849a003df1892,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,player1,16.0,58,85.0,-2.0
69a53b5f120849a003df1892,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,player1,20.0,67,85.0,4.0
69a53b5f120849a003df1892,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,5,player1,16.0,0,85.0,-4.0
69a53b5f120849a003df1892,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,0,player2,75.0,0,0.0,0.0
69a53b5f120849a003df1892,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,player2,100.0,20,80.0,25.0
69a53b5f120849a003df1892,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,player2,100.0,20,85.0,0.0
69a53b5f120849a003df1892,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,player2,100.0,20,85.0,0.0
69a53b5f120849a003df1892,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,player2,85.0,20,90.0,-15.0
69a53b5f120849a003df1892,balanced,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,5,player2,100.0,20,85.0,15.0
69a597ee4ee499b1d561905a,balanced,2,Does pineapple belong on pizza?,0,player1,25.0,0,0.0,0.0
69a597ee4ee499b1d561905a,balanced,2,Does pineapple belong on pizza?,1,player1,20.0,10,90.0,-5.0
69a597ee4ee499b1d561905a,balanced,2,Does pineapple belong on pizza?,2,player1,25.0,20,80.0,5.0
69a597ee4ee499b1d561905a,balanced,2,Does pineapple belong on pizza?,3,player1,25.0,15,80.0,0.0
69a597ee4ee499b1d561905a,balanced,2,Does pineapple belong on pizza?,4,player1,25.0,0,80.0,0.0
69a597ee4ee499b1d561905a,balanced,2,Does pineapple belong on pizza?,0,player2,75.0,0,0.0,0.0
69a597ee4ee499b1d561905a,balanced,2,Does pineapple belong on pizza?,1,player2,100.0,10,90.0,25.0
69a597ee4ee499b1d561905a,balanced,2,Does pineapple belong on pizza?,2,player2,100.0,10,90.0,0.0
69a597ee4ee499b1d561905a,balanced,2,Does pineapple belong on pizza?,3,player2,100.0,10,90.0,0.0
69a597ee4ee499b1d561905a,balanced,2,Does pineapple belong on pizza?,4,player2,100.0,0,90.0,0.0
69a599d94ee499b1d561f49d,balanced,2,Does pineapple belong on pizza?,0,player1,100.0,0,0.0,0.0
69a599d94ee499b1d561f49d,balanced,2,Does pineapple belong on pizza?,1,player1,90.0,0,95.0,-10.0
69a599d94ee499b1d561f49d,balanced,2,Does pineapple belong on pizza?,2,player1,95.0,0,95.0,5.0
69a599d94ee499b1d561f49d,balanced,2,Does pineapple belong on pizza?,3,player1,90.0,0,95.0,-5.0
69a599d94ee499b1d561f49d,balanced,2,Does pineapple belong on pizza?,4,player1,95.0,0,95.0,5.0
69a599d94ee499b1d561f49d,balanced,2,Does pineapple belong on pizza?,0,player2,25.0,0,0.0,0.0
69a599d94ee499b1d561f49d,balanced,2,Does pineapple belong on pizza?,1,player2,0.0,10,90.0,-25.0
69a599d94ee499b1d561f49d,balanced,2,Does pineapple belong on pizza?,2,player2,80.0,20,85.0,80.0
69a599d94ee499b1d561f49d,balanced,2,Does pineapple belong on pizza?,3,player2,80.0,20,85.0,0.0
69a599d94ee499b1d561f49d,balanced,2,Does pineapple belong on pizza?,4,player2,30.0,20,70.0,-50.0
69a59b724ee499b1d5626daf,balanced,1,Should we use ChatGPT for homework?,0,player1,100.0,0,0.0,0.0
69a59b724ee499b1d5626daf,balanced,1,Should we use ChatGPT for homework?,1,player1,95.0,0,95.0,-5.0
